product_name,category,min_price_inr,max_price_inr,price_unit,raw_price,supplier_name,location,state,verified,rating,review_count,min_order_qty,description,product_url,scraped_at,data_source
Pneumatic Drill Press,Industrial Machinery,1228187.95,2278295.41,Piece,"₹1,228,188 - ₹2,278,295/Piece",Global Pvt Ltd,Hyderabad,Telangana,True,4.2,406,50 Set,High-quality pneumatic drill press sourced directly from manufacturers.,,2026-06-12T12:55:32.812345,synthetic
Polyester Woven Fabric,Textiles & Apparel,764.64,1507.86,Roll,"₹765 - ₹1,508/Piece",Apex Pvt Ltd,Noida,Uttar Pradesh,True,4.3,466,1 Piece,High-quality polyester woven fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.822428,synthetic
Basmati Rice Long Grain,Agricultural Products,2958.88,6532.56,MT,"₹2,959 - ₹6,533/Quintal",Indian Industries,Indore,Madhya Pradesh,False,4.3,368,10 Bag (50 Kg),High-quality basmati rice long grain sourced directly from manufacturers.,,2026-06-12T12:55:32.831493,synthetic
Dried Red Chilli,Agricultural Products,650.17,1524.62,Bag (50 Kg),"₹650 - ₹1,525/Quintal",New Traders,Chennai,Tamil Nadu,True,,,5 MT,High-quality dried red chilli sourced directly from manufacturers.,,2026-06-12T12:55:32.832988,synthetic
MOSFET Transistor Pack,Electronics,5421.67,12378.32,Pack of 100,"₹5,422 - ₹12,378/Piece",Global Corporation,Mumbai,Maharashtra,True,4.6,365,100 Pack of 10,High-quality mosfet transistor pack sourced directly from manufacturers.,,2026-06-12T12:55:32.817034,synthetic
Net Embroidered Lace,Textiles & Apparel,571.01,1374.69,Piece,"₹571 - ₹1,375/Roll",Global Corporation,Kanpur,Uttar Pradesh,True,,,1 Roll,High-quality net embroidered lace sourced directly from manufacturers.,,2026-06-12T12:55:32.824990,synthetic
RF Signal Amplifier,Electronics,19096.46,39253.12,Pack of 100,"₹19,096 - ₹39,253/Unit",Sri Pvt Ltd,Mumbai,Maharashtra,True,,,100 Pack of 10,High-quality rf signal amplifier sourced directly from manufacturers.,,2026-06-12T12:55:32.818471,synthetic
Temperature Sensor Module,Electronics,9595.57,23316.37,Piece,"₹9,596 - ₹23,316/Unit",Royal Works,Ahmedabad,Gujarat,False,3.7,39,50 Piece,High-quality temperature sensor module sourced directly from manufacturers.,,2026-06-12T12:55:32.818996,synthetic
Belt Conveyor System,Industrial Machinery,622737.98,1226572.77,Piece,"₹622,738 - ₹1,226,573/Piece",Indian Exports,Surat,Gujarat,True,,,10 Piece,High-quality belt conveyor system sourced directly from manufacturers.,,2026-06-12T12:55:32.811413,synthetic
Ginger Dry Slices,Agricultural Products,885.12,1768.28,Kg,"₹885 - ₹1,768/Quintal",Advanced Exports,Indore,Madhya Pradesh,True,4.3,54,500 Ton,High-quality ginger dry slices sourced directly from manufacturers.,,2026-06-12T12:55:32.834681,synthetic
Acetone Solvent,Chemical & Pharma,14088.37,27117.69,Bag,"₹14,088 - ₹27,118/Litre",Shree Pvt Ltd,Coimbatore,Tamil Nadu,True,,,100 Bag,High-quality acetone solvent sourced directly from manufacturers.,,2026-06-12T12:55:32.829168,synthetic
Silk Dupioni Fabric,Textiles & Apparel,1060.95,1786.43,Kg,"₹1,061 - ₹1,786/Roll",Sri Exports,Hyderabad,Telangana,False,4.1,194,500 Kg,High-quality silk dupioni fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.822489,synthetic
Hydrochloric Acid Industrial,Chemical & Pharma,2536.55,4015.41,Kg,"₹2,537 - ₹4,015/Kg",Advanced Solutions,Faridabad,Haryana,True,4.8,115,500 Bag,High-quality hydrochloric acid industrial sourced directly from manufacturers.,,2026-06-12T12:55:32.827155,synthetic
Viscose Georgette,Textiles & Apparel,373.69,822.79,Roll,₹374 - ₹823/Meter,Royal Enterprises,Coimbatore,Tamil Nadu,True,4.6,469,100 Piece,High-quality viscose georgette sourced directly from manufacturers.,,2026-06-12T12:55:32.824494,synthetic
Cotton Seed,Agricultural Products,2818.78,4555.42,Kg,"₹2,819 - ₹4,555/MT",Apex Industries,Chennai,Tamil Nadu,True,3.7,119,500 Ton,High-quality cotton seed sourced directly from manufacturers.,,2026-06-12T12:55:32.833226,synthetic
Organic Turmeric Powder,Agricultural Products,1453.63,2630.28,Quintal,"₹1,454 - ₹2,630/MT",Global Enterprises,Indore,Madhya Pradesh,True,,,100 Kg,High-quality organic turmeric powder sourced directly from manufacturers.,,2026-06-12T12:55:32.832027,synthetic
Banana Powder Spray Dried,Agricultural Products,1752.49,4220.95,Bag (50 Kg),"₹1,752 - ₹4,221/Quintal",Anand Manufacturers,Surat,Gujarat,True,,,1 MT,High-quality banana powder spray dried sourced directly from manufacturers.,,2026-06-12T12:55:32.834517,synthetic
Ginger Dry Slices,Agricultural Products,689.11,1470.45,MT,"₹689 - ₹1,470/Kg",Sri Enterprises,Vadodara,Gujarat,True,3.5,369,5 Bag (50 Kg),High-quality ginger dry slices sourced directly from manufacturers.,,2026-06-12T12:55:32.834625,synthetic
Castor Seeds,Agricultural Products,831.27,1781.29,Bag (50 Kg),"₹831 - ₹1,781/Quintal",Bharat International,Faridabad,Haryana,False,4.2,25,50 Kg,High-quality castor seeds sourced directly from manufacturers.,,2026-06-12T12:55:32.833574,synthetic
Benzoic Acid,Chemical & Pharma,19880.2,22163.77,Litre,"₹19,880 - ₹22,164/Litre",Royal Solutions,Delhi,Delhi,False,,,5 Bag,High-quality benzoic acid sourced directly from manufacturers.,,2026-06-12T12:55:32.831274,synthetic
Plasma Cutting Machine,Industrial Machinery,1799689.3,3949200.5,Set,"₹1,799,689 - ₹3,949,200/Unit",Global Traders,Pune,Maharashtra,False,,,500 Set,High-quality plasma cutting machine sourced directly from manufacturers.,,2026-06-12T12:55:32.814750,synthetic
Calcium Carbonate Powder,Chemical & Pharma,6831.22,14337.62,Drum,"₹6,831 - ₹14,338/Drum",National Industries,Kolkata,West Bengal,True,4.7,388,10 Litre,High-quality calcium carbonate powder sourced directly from manufacturers.,,2026-06-12T12:55:32.829558,synthetic
Organic Cotton Fabric,Textiles & Apparel,451.79,801.12,Roll,₹452 - ₹801/Piece,Raj Works,Kolkata,West Bengal,True,4.0,206,5 Kg,High-quality organic cotton fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.822046,synthetic
Polyethylene Glycol,Chemical & Pharma,23541.03,51718.37,Bag,"₹23,541 - ₹51,718/MT",Star Solutions,Gurgaon,Haryana,False,4.6,331,50 Litre,High-quality polyethylene glycol sourced directly from manufacturers.,,2026-06-12T12:55:32.829392,synthetic
IoT Gateway Device,Electronics,20803.44,23260.76,Piece,"₹20,803 - ₹23,261/Piece",Bharat Traders,Faridabad,Haryana,True,5.0,161,5 Pack of 100,High-quality iot gateway device sourced directly from manufacturers.,,2026-06-12T12:55:32.820292,synthetic
Pellet Mill Machine,Industrial Machinery,1211341.27,1521103.34,Unit,"₹1,211,341 - ₹1,521,103/Piece",National Traders,Mumbai,Maharashtra,False,4.1,233,500 Unit,High-quality pellet mill machine sourced directly from manufacturers.,,2026-06-12T12:55:32.814408,synthetic
Sodium Bicarbonate Food Grade,Chemical & Pharma,24208.6,46721.13,Drum,"₹24,209 - ₹46,721/Litre",Premier Enterprises,Faridabad,Haryana,True,4.9,175,100 MT,High-quality sodium bicarbonate food grade sourced directly from manufacturers.,,2026-06-12T12:55:32.828570,synthetic
Variable Frequency Drive,Electronics,189.84,346.27,Pack of 10,₹190 - ₹346/Piece,Indian Enterprises,Rajkot,Gujarat,True,4.6,272,500 Pack of 10,High-quality variable frequency drive sourced directly from manufacturers.,,2026-06-12T12:55:32.819639,synthetic
Linen Blend Shirt Fabric,Textiles & Apparel,512.01,669.94,Kg,₹512 - ₹670/Piece,Bharat Works,Coimbatore,Tamil Nadu,True,4.4,404,10 Meter,High-quality linen blend shirt fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.823873,synthetic
Screw Conveyor,Industrial Machinery,2047026.48,4534769.92,Piece,"₹2,047,026 - ₹4,534,770/Unit",Apex Traders,Surat,Gujarat,True,,,5 Unit,High-quality screw conveyor sourced directly from manufacturers.,,2026-06-12T12:55:32.815928,synthetic
Pellet Mill Machine,Industrial Machinery,1990887.0,3492432.83,Set,"₹1,990,887 - ₹3,492,433/Piece",National Exports,Kanpur,Uttar Pradesh,True,,,1 Unit,High-quality pellet mill machine sourced directly from manufacturers.,,2026-06-12T12:55:32.814449,synthetic
Jute Hessian Cloth,Textiles & Apparel,776.27,939.42,Kg,₹776 - ₹939/Kg,Modern Enterprises,Indore,Madhya Pradesh,True,,,5 Meter,High-quality jute hessian cloth sourced directly from manufacturers.,,2026-06-12T12:55:32.822799,synthetic
Sodium Bicarbonate Food Grade,Chemical & Pharma,28565.18,58101.07,MT,"₹28,565 - ₹58,101/Drum",Sri Manufacturers,Delhi,Delhi,True,3.5,30,5 Drum,High-quality sodium bicarbonate food grade sourced directly from manufacturers.,,2026-06-12T12:55:32.828612,synthetic
SMD Capacitor Kit,Electronics,26073.79,59406.33,Piece,"₹26,074 - ₹59,406/Pack of 100",Anand Exports,Ahmedabad,Gujarat,True,4.5,184,5 Pack of 100,High-quality smd capacitor kit sourced directly from manufacturers.,,2026-06-12T12:55:32.818010,synthetic
Three Phase Inverter,Electronics,1230.2,2177.1,Piece,"₹1,230 - ₹2,177/Piece",Modern Works,Kolkata,West Bengal,True,3.9,7,500 Pack of 100,High-quality three phase inverter sourced directly from manufacturers.,,2026-06-12T12:55:32.819798,synthetic
Denim Twill Fabric,Textiles & Apparel,66.91,159.73,Roll,₹67 - ₹160/Roll,Indian Traders,Coimbatore,Tamil Nadu,False,3.7,178,5 Roll,High-quality denim twill fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.823411,synthetic
Silk Dupioni Fabric,Textiles & Apparel,217.49,315.44,Meter,₹217 - ₹315/Piece,Bharat Works,Ludhiana,Punjab,True,,,5 Roll,High-quality silk dupioni fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.822650,synthetic
Temperature Sensor Module,Electronics,28103.8,35240.28,Piece,"₹28,104 - ₹35,240/Unit",Star Enterprises,Ahmedabad,Gujarat,False,3.8,454,10 Pack of 10,High-quality temperature sensor module sourced directly from manufacturers.,,2026-06-12T12:55:32.818929,synthetic
Zinc Oxide Powder,Chemical & Pharma,3062.93,6704.67,Kg,"₹3,063 - ₹6,705/Kg",National International,Bangalore,Karnataka,True,4.5,87,5 Kg,High-quality zinc oxide powder sourced directly from manufacturers.,,2026-06-12T12:55:32.831051,synthetic
Industrial Salt,Chemical & Pharma,28987.61,48803.4,Kg,"₹28,988 - ₹48,803/Kg",Sri Manufacturers,Hyderabad,Telangana,False,,,500 Bag,High-quality industrial salt sourced directly from manufacturers.,,2026-06-12T12:55:32.830834,synthetic
Sunflower Seeds,Agricultural Products,871.06,918.54,MT,₹871 - ₹919/MT,National Industries,Chennai,Tamil Nadu,True,4.2,157,5 MT,High-quality sunflower seeds sourced directly from manufacturers.,,2026-06-12T12:55:32.833838,synthetic
Castor Seeds,Agricultural Products,2526.51,4128.51,Kg,"₹2,527 - ₹4,129/Kg",Star Industries,Vadodara,Gujarat,True,,,50 Quintal,High-quality castor seeds sourced directly from manufacturers.,,2026-06-12T12:55:32.833553,synthetic
Pellet Mill Machine,Industrial Machinery,2490940.46,3581472.2,Piece,"₹2,490,940 - ₹3,581,472/Piece",Modern Corporation,Chennai,Tamil Nadu,False,4.9,180,100 Set,High-quality pellet mill machine sourced directly from manufacturers.,,2026-06-12T12:55:32.814385,synthetic
MOSFET Transistor Pack,Electronics,22202.68,33507.92,Unit,"₹22,203 - ₹33,508/Piece",Raj Industries,Ludhiana,Punjab,False,4.2,390,5 Pack of 100,High-quality mosfet transistor pack sourced directly from manufacturers.,,2026-06-12T12:55:32.817222,synthetic
Industrial Pump,Industrial Machinery,1115228.19,2382201.94,Set,"₹1,115,228 - ₹2,382,202/Piece",Star Enterprises,Surat,Gujarat,True,4.9,56,100 Set,High-quality industrial pump sourced directly from manufacturers.,,2026-06-12T12:55:32.813963,synthetic
LCD Display Panel,Electronics,13220.23,18930.46,Piece,"₹13,220 - ₹18,930/Piece",Indian Manufacturers,Surat,Gujarat,True,,,100 Pack of 100,High-quality lcd display panel sourced directly from manufacturers.,,2026-06-12T12:55:32.819091,synthetic
Wool Worsted Suiting,Textiles & Apparel,747.25,1123.15,Piece,"₹747 - ₹1,123/Kg",Sri International,Kolkata,West Bengal,True,4.3,499,1 Piece,High-quality wool worsted suiting sourced directly from manufacturers.,,2026-06-12T12:55:32.824296,synthetic
Hand Woven Khadi Cloth,Textiles & Apparel,458.84,673.49,Kg,₹459 - ₹673/Kg,Bharat Solutions,Delhi,Delhi,False,,,10 Kg,High-quality hand woven khadi cloth sourced directly from manufacturers.,,2026-06-12T12:55:32.825902,synthetic
RFID Reader Module,Electronics,17270.12,23834.25,Piece,"₹17,270 - ₹23,834/Pack of 100",Indian Industries,Surat,Gujarat,True,4.1,162,100 Piece,High-quality rfid reader module sourced directly from manufacturers.,,2026-06-12T12:55:32.820503,synthetic
Hydrochloric Acid Industrial,Chemical & Pharma,18065.47,40276.44,Kg,"₹18,065 - ₹40,276/Litre",Indian International,Pune,Maharashtra,True,,,500 Litre,High-quality hydrochloric acid industrial sourced directly from manufacturers.,,2026-06-12T12:55:32.827093,synthetic
Organic Cotton Fabric,Textiles & Apparel,109.71,263.36,Roll,₹110 - ₹263/Kg,Bharat Pvt Ltd,Nagpur,Maharashtra,False,,,50 Kg,High-quality organic cotton fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.821815,synthetic
Titanium Dioxide Pigment,Chemical & Pharma,15403.1,32357.15,Kg,"₹15,403 - ₹32,357/Drum",Royal Manufacturers,Nagpur,Maharashtra,False,,,100 Kg,High-quality titanium dioxide pigment sourced directly from manufacturers.,,2026-06-12T12:55:32.827776,synthetic
Yellow Corn Maize,Agricultural Products,568.71,828.98,Bag (50 Kg),₹569 - ₹829/MT,Star Industries,Ludhiana,Punjab,True,3.9,421,500 Ton,High-quality yellow corn maize sourced directly from manufacturers.,,2026-06-12T12:55:32.831822,synthetic
Viscose Georgette,Textiles & Apparel,1020.21,2332.34,Roll,"₹1,020 - ₹2,332/Meter",Modern Traders,Delhi,Delhi,True,3.6,361,1 Kg,High-quality viscose georgette sourced directly from manufacturers.,,2026-06-12T12:55:32.824519,synthetic
Onion Dehydrated Flakes,Agricultural Products,988.08,1763.96,Quintal,"₹988 - ₹1,764/Kg",Premier Industries,Surat,Gujarat,True,4.5,38,500 Ton,High-quality onion dehydrated flakes sourced directly from manufacturers.,,2026-06-12T12:55:32.835296,synthetic
Citric Acid Monohydrate,Chemical & Pharma,8442.93,10841.18,Litre,"₹8,443 - ₹10,841/Bag",Global Exports,Vadodara,Gujarat,True,4.1,63,5 Bag,High-quality citric acid monohydrate sourced directly from manufacturers.,,2026-06-12T12:55:32.828752,synthetic
Temperature Sensor Module,Electronics,19834.91,29380.08,Piece,"₹19,835 - ₹29,380/Unit",Shree Exports,Ludhiana,Punjab,False,4.8,79,1 Unit,High-quality temperature sensor module sourced directly from manufacturers.,,2026-06-12T12:55:32.819034,synthetic
Tamarind Block Seedless,Agricultural Products,1853.72,4618.53,Bag (50 Kg),"₹1,854 - ₹4,619/Bag (50 Kg)",Bharat Exports,Delhi,Delhi,False,4.9,467,10 Bag (50 Kg),High-quality tamarind block seedless sourced directly from manufacturers.,,2026-06-12T12:55:32.835138,synthetic
Industrial PLC Controller,Electronics,10481.59,12489.37,Piece,"₹10,482 - ₹12,489/Unit",Indian Industries,Kanpur,Uttar Pradesh,False,4.7,59,500 Pack of 10,High-quality industrial plc controller sourced directly from manufacturers.,,2026-06-12T12:55:32.817617,synthetic
Fresh Pomegranate Arils,Agricultural Products,2791.38,4312.83,Kg,"₹2,791 - ₹4,313/Bag (50 Kg)",Anand Pvt Ltd,Bangalore,Karnataka,False,4.8,221,100 Ton,High-quality fresh pomegranate arils sourced directly from manufacturers.,,2026-06-12T12:55:32.832775,synthetic
LCD Display Panel,Electronics,3419.94,4333.0,Piece,"₹3,420 - ₹4,333/Piece",New Traders,Noida,Uttar Pradesh,True,4.9,474,100 Unit,High-quality lcd display panel sourced directly from manufacturers.,,2026-06-12T12:55:32.819218,synthetic
Sesame Seeds Natural,Agricultural Products,2340.75,2872.9,Quintal,"₹2,341 - ₹2,873/MT",Apex Industries,Pune,Maharashtra,True,3.8,291,50 Quintal,High-quality sesame seeds natural sourced directly from manufacturers.,,2026-06-12T12:55:32.833484,synthetic
Screw Conveyor,Industrial Machinery,729256.97,819400.33,Piece,"₹729,257 - ₹819,400/Unit",National International,Indore,Madhya Pradesh,False,,,1 Set,High-quality screw conveyor sourced directly from manufacturers.,,2026-06-12T12:55:32.816049,synthetic
Sodium Bicarbonate Food Grade,Chemical & Pharma,4473.73,9419.0,Drum,"₹4,474 - ₹9,419/MT",Apex Enterprises,Ahmedabad,Gujarat,True,4.1,120,500 Drum,High-quality sodium bicarbonate food grade sourced directly from manufacturers.,,2026-06-12T12:55:32.828473,synthetic
Microfiber Cleaning Cloth,Textiles & Apparel,1037.39,1414.84,Piece,"₹1,037 - ₹1,415/Kg",Anand Manufacturers,Nagpur,Maharashtra,True,,,50 Kg,High-quality microfiber cleaning cloth sourced directly from manufacturers.,,2026-06-12T12:55:32.825577,synthetic
Wool Worsted Suiting,Textiles & Apparel,926.17,1784.21,Roll,"₹926 - ₹1,784/Meter",New Traders,Bangalore,Karnataka,True,4.6,55,100 Piece,High-quality wool worsted suiting sourced directly from manufacturers.,,2026-06-12T12:55:32.824371,synthetic
IoT Gateway Device,Electronics,5649.95,7356.25,Unit,"₹5,650 - ₹7,356/Unit",Raj Corporation,Indore,Madhya Pradesh,False,,,100 Unit,High-quality iot gateway device sourced directly from manufacturers.,,2026-06-12T12:55:32.820331,synthetic
Potassium Nitrate Fertilizer,Chemical & Pharma,24709.19,27448.34,Litre,"₹24,709 - ₹27,448/MT",Raj Traders,Ludhiana,Punjab,False,,,500 Drum,High-quality potassium nitrate fertilizer sourced directly from manufacturers.,,2026-06-12T12:55:32.827975,synthetic
BLDC Motor Controller,Electronics,22582.15,50192.4,Unit,"₹22,582 - ₹50,192/Pack of 10",Star Industries,Ahmedabad,Gujarat,True,4.3,188,10 Pack of 100,High-quality bldc motor controller sourced directly from manufacturers.,,2026-06-12T12:55:32.817688,synthetic
Recycled PET Fabric,Textiles & Apparel,866.89,1637.02,Piece,"₹867 - ₹1,637/Piece",Anand Manufacturers,Noida,Uttar Pradesh,False,,,1 Roll,High-quality recycled pet fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.826776,synthetic
Titanium Dioxide Pigment,Chemical & Pharma,8039.13,15998.15,Drum,"₹8,039 - ₹15,998/Kg",Raj Traders,Nagpur,Maharashtra,False,4.5,230,500 Litre,High-quality titanium dioxide pigment sourced directly from manufacturers.,,2026-06-12T12:55:32.827800,synthetic
Servo Motor Driver,Electronics,27307.06,31991.19,Piece,"₹27,307 - ₹31,991/Piece",Apex Enterprises,Gurgaon,Haryana,True,3.8,364,50 Pack of 10,High-quality servo motor driver sourced directly from manufacturers.,,2026-06-12T12:55:32.821304,synthetic
Isopropyl Alcohol 99%,Chemical & Pharma,5421.16,12927.29,MT,"₹5,421 - ₹12,927/Kg",Premier Manufacturers,Hyderabad,Telangana,True,4.8,14,100 Kg,High-quality isopropyl alcohol 99% sourced directly from manufacturers.,,2026-06-12T12:55:32.827425,synthetic
PCB Prototype Board,Electronics,11062.25,15707.49,Piece,"₹11,062 - ₹15,707/Piece",Modern Enterprises,Ludhiana,Punjab,True,3.7,380,5 Piece,High-quality pcb prototype board sourced directly from manufacturers.,,2026-06-12T12:55:32.818370,synthetic
